분석아이디,학교명,위도,경도,위험지역 사유,기타 상세 사유,행위 구분,데이터기준일자
9700,오라초등학교,33.48822074,126.5138917,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9702,오라초등학교,33.48947255,126.5123864,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,등교,2021-01-25
9702,오라초등학교,33.49006754,126.5123723,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,하교,2021-01-25
9702,오라초등학교,33.4895983,126.5122673,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9702,오라초등학교,33.49025713,126.5124358,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
9702,오라초등학교,33.48931858,126.5122097,인도에 차가 서 있음,해당없음,등교,2021-01-25
9702,오라초등학교,33.49027211,126.5128069,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
9703,오라초등학교,33.48858495,126.51308,기타,인도가 좁아서 위험,등교,2021-01-25
9703,오라초등학교,33.48916781,126.512271,신호등이 없음,해당없음,하교,2021-01-25
9704,오라초등학교,33.48827975,126.5122747,가게에서 놓은 물건 때문에 길을 다니기 어려움,인도가 너무 좁아여 ㅠ 비오는 날에는 두 사람이 같이 갈 수 없어요,등교,2021-01-25
9704,오라초등학교,33.48901552,126.5113775,기타,인도가 너무 좁아여 ㅠ 비오는 날에는 두 명이 같이 갈 수 없어요,등교,2021-01-25
9705,오라초등학교,33.48918981,126.5121351,신호등이 없음,해당없음,등교,2021-01-25
9705,오라초등학교,33.48922589,126.5121403,신호등이 없음,해당없음,하교,2021-01-25
9707,오라초등학교,33.48945928,126.5118794,가게에서 놓은 물건 때문에 길을 다니기 어려움,해당없음,등교,2021-01-25
9707,오라초등학교,33.48945018,126.5118579,가게에서 놓은 물건 때문에 길을 다니기 어려움,해당없음,하교,2021-01-25
9707,오라초등학교,33.48971902,126.5114421,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9707,오라초등학교,33.48967817,126.5113724,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
9707,오라초등학교,33.48975053,126.5114312,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9708,오라초등학교,33.4894676,126.513995,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9708,오라초등학교,33.48916561,126.5140075,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9708,오라초등학교,33.48906109,126.5137929,신호등이 없음,해당없음,등교,2021-01-25
9709,오라초등학교,33.48865568,126.5173325,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9709,오라초등학교,33.49253735,126.5142388,인도에 차가 서 있음,해당없음,활동,2021-01-25
9709,오라초등학교,33.4886262,126.5167086,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9709,오라초등학교,33.49260905,126.5164336,횡단보도 초록불 신호가 너무 짧음,해당없음,활동,2021-01-25
9709,오라초등학교,33.49272717,126.5166697,횡단보도 초록불 신호가 너무 짧음,해당없음,활동,2021-01-25
9709,오라초등학교,33.49034464,126.5180979,횡단보도가 적어서 많이 돌아가야 함,해당없음,등교,2021-01-25
9710,오라초등학교,33.49900917,126.5066993,신호등이 없음,해당없음,하교,2021-01-25
9710,오라초등학교,33.49921186,126.5066578,신호등이 없음,해당없음,활동,2021-01-25
9711,오라초등학교,33.48762895,126.5129992,가게에서 놓은 물건 때문에 길을 다니기 어려움,해당없음,활동,2021-01-25
9711,오라초등학교,33.48901464,126.5140191,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
9711,오라초등학교,33.48906154,126.5139085,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
9711,오라초등학교,33.49027869,126.5139071,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
9711,오라초등학교,33.48762644,126.5129347,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
9711,오라초등학교,33.48744724,126.5132208,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9711,오라초등학교,33.48962096,126.5140184,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,활동,2021-01-25
9711,오라초등학교,33.49037292,126.5283765,신호등이 없음,해당없음,활동,2021-01-25
9711,오라초등학교,33.48752916,126.5134168,없음,해당없음,활동,2021-01-25
9711,오라초등학교,33.48780274,126.5136331,인도에 차가 서 있음,해당없음,등교,2021-01-25
9711,오라초등학교,33.48796666,126.5129005,인도에 차가 서 있음,해당없음,하교,2021-01-25
9711,오라초등학교,33.48855753,126.5158616,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9713,오라초등학교,33.48718371,126.513268,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,활동,2021-01-25
9713,오라초등학교,33.48796549,126.5137506,인도에 차가 서 있음,해당없음,등교,2021-01-25
9714,오라초등학교,33.48914928,126.5121461,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9716,제주동초등학교,33.50998382,126.5437631,가게에서 놓은 물건 때문에 길을 다니기 어려움,해당없음,하교,2021-01-25
9716,제주동초등학교,33.51034825,126.5447944,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9716,제주동초등학교,33.51251582,126.5458163,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
9716,제주동초등학교,33.50962049,126.5430332,신호등이 없음,해당없음,등교,2021-01-25
9716,제주동초등학교,33.51350845,126.5411615,인도에 차가 서 있음,해당없음,하교,2021-01-25
9716,제주동초등학교,33.51308476,126.5436177,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9717,제주동초등학교,33.52286903,126.5540723,신호등이 없음,해당없음,하교,2021-01-25
9718,제주동초등학교,33.51461816,126.532919,신호등이 없음,해당없음,하교,2021-01-25
9718,제주동초등학교,33.51463635,126.5329619,신호등이 없음,해당없음,하교,2021-01-25
9719,제주동초등학교,33.5157954,126.5345931,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9719,제주동초등학교,33.5154507,126.5340352,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9719,제주동초등학교,33.5149896,126.5336933,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9719,제주동초등학교,33.5150802,126.5338112,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
9719,제주동초등학교,33.51548749,126.5342288,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
9719,제주동초등학교,33.51573213,126.5345504,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
9719,제주동초등학교,33.51673239,126.5344159,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9720,제주동초등학교,33.51640064,126.5358075,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9721,제주동초등학교,33.51592128,126.5348023,신호등이 없음,해당없음,등교,2021-01-25
9721,제주동초등학교,33.5153866,126.5340733,신호등이 없음,해당없음,등교,2021-01-25
9721,제주동초등학교,33.51654684,126.5357246,신호등이 없음,해당없음,등교,2021-01-25
9721,제주동초등학교,33.51618431,126.5352207,신호등이 없음,해당없음,하교,2021-01-25
9722,제주동초등학교,33.51263873,126.5316084,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
9722,제주동초등학교,33.5129212,126.5312033,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
9723,제주동초등학교,33.51479476,126.5397554,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9723,제주동초등학교,33.51359262,126.5341219,신호등이 없음,해당없음,하교,2021-01-25
9723,제주동초등학교,33.51510098,126.5396677,인도에 차가 서 있음,해당없음,등교,2021-01-25
9723,제주동초등학교,33.51468553,126.5394762,인도에 차가 서 있음,해당없음,등교,2021-01-25
9723,제주동초등학교,33.51468505,126.539347,인도에 차가 서 있음,해당없음,하교,2021-01-25
9723,제주동초등학교,33.51454898,126.5391217,인도에 차가 서 있음,해당없음,하교,2021-01-25
9727,제주동초등학교,33.51760164,126.5315171,인도에 차가 서 있음,해당없음,등교,2021-01-25
9728,제주동초등학교,33.46235655,126.5688127,횡단보도가 적어서 많이 돌아가야 함,해당없음,등교,2021-01-25
9729,제주동초등학교,33.51705736,126.5363247,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
9730,제주동초등학교,33.51697319,126.5397439,가게에서 놓은 물건 때문에 길을 다니기 어려움,해당없음,하교,2021-01-25
9731,제주동초등학교,33.5145099,126.538312,기타,차 속도가 빠름,등교,2021-01-25
9732,제주동초등학교,33.51470595,126.5331889,신호등이 없음,해당없음,등교,2021-01-25
9732,제주동초등학교,33.51479824,126.5307694,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9733,제주동초등학교,33.50917918,126.5234152,신호등이 없음,해당없음,하교,2021-01-25
9734,제주동초등학교,33.5169877,126.5360802,인도에 차가 서 있음,해당없음,등교,2021-01-25
9735,제주동초등학교,33.51066311,126.533099,신호등이 없음,해당없음,등교,2021-01-25
9735,제주동초등학교,33.51014269,126.532569,신호등이 없음,해당없음,등교,2021-01-25
9736,제주동초등학교,33.51370893,126.5350819,신호등이 없음,해당없음,등교,2021-01-25
9737,제주동초등학교,33.51471173,126.5338253,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,등교,2021-01-25
9737,제주동초등학교,33.5147027,126.5338199,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,하교,2021-01-25
9737,제주동초등학교,33.51463924,126.5337288,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9737,제주동초등학교,33.51462347,126.5337316,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
9737,제주동초등학교,33.51592901,126.5332604,횡단보도가 적어서 많이 돌아가야 함,해당없음,활동,2021-01-25
9738,제주동초등학교,33.51198533,126.534966,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
9739,제주동초등학교,33.51150643,126.5422483,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
9741,영평초등학교,33.47818793,126.5660312,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,등교,2021-01-25
9747,제주동초등학교,33.51919927,126.5705761,신호등이 없음,해당없음,하교,2021-01-25
9748,영평초등학교,33.48100152,126.5623563,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9750,제주동초등학교,33.51442133,126.5384376,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9750,제주동초등학교,33.51257745,126.535988,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9750,제주동초등학교,33.51451783,126.538324,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9750,제주동초등학교,33.51455446,126.5384745,횡단보도 초록불 신호가 너무 짧음,해당없음,하교,2021-01-25
9753,백록초등학교,33.48560734,126.4717794,신호등이 없음,해당없음,등교,2021-01-25
9753,백록초등학교,33.485621,126.4718116,신호등이 없음,해당없음,등교,2021-01-25
9754,제주동초등학교,33.51343721,126.5332549,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
9755,제주동초등학교,33.51384342,126.5318926,횡단보도가 적어서 많이 돌아가야 함,해당없음,등교,2021-01-25
9759,백록초등학교,33.48862041,126.4721915,신호등이 없음,해당없음,등교,2021-01-25
9759,백록초등학교,33.48821642,126.4704831,신호등이 없음,해당없음,등교,2021-01-25
9759,백록초등학교,33.48851361,126.470406,신호등이 없음,해당없음,등교,2021-01-25
9759,백록초등학교,33.48901138,126.4729638,인도에 차가 서 있음,해당없음,하교,2021-01-25
9760,영평초등학교,33.47978491,126.5634706,인도에 차가 서 있음,해당없음,등교,2021-01-25
9762,백록초등학교,33.48472897,126.4651084,신호등이 없음,해당없음,등교,2021-01-25
9766,제주동초등학교,33.5129093,126.5307406,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
9766,제주동초등학교,33.51297419,126.5312111,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
9766,제주동초등학교,33.51285232,126.5302754,"나쁜 형, 아저씨 있음",해당없음,하교,2021-01-25
9766,제주동초등학교,33.51299483,126.5304118,신호등이 없음,해당없음,등교,2021-01-25
9772,백록초등학교,33.48637593,126.470193,신호등이 없음,해당없음,등교,2021-01-25
9772,백록초등학교,33.48636701,126.4702146,신호등이 없음,해당없음,하교,2021-01-25
9773,제주동초등학교,33.51819384,126.539171,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
9773,제주동초등학교,33.51806898,126.5389308,인도에 차가 서 있음,해당없음,등교,2021-01-25
